player_id,full_name,primary_pos,college,birth_date,first_year,last_year,career_seasons,total_career_games,career_passing_yards,career_rushing_yards,career_receiving_yards,career_tds,playoff_games,playoff_passing_yards,playoff_rushing_yards,playoff_receiving_yards,playoff_tds,def_solo_tackles,def_sacks,def_ints,draft_pick,pro_bowls,all_pros,hof_flag,height_in,weight_lb,forty_time,bench_press,vertical_jump,broad_jump,three_cone,twenty_shuttle,playoff_performance_bonus
00-0024310,Willie Reid,WR,Florida State,1982-09-19,2006,2008,1,3,0,0,54,0,0,0,0,0,0,0,0.0,0,999,0,0,False,70.0,192.0,4.34,,37.5,117.0,7.06,4.26,0.0
00-0028267,Allen Reisner,TE,Iowa,1988-09-29,2011,2015,3,6,0,0,58,0,0,0,0,0,0,0,0.0,0,999,0,0,False,75.0,255.0,4.9,14.0,28.0,108.0,7.31,4.59,0.0
00-0026408,Joe Reitz,OT,Western Michigan,1985-08-24,2008,2016,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,79.0,325.0,,,,,,,0.0
00-0029164,Mike Remmers,G,Oregon State,1989-04-11,2012,2022,1,1,0,0,-2,0,0,0,0,0,0,0,0.0,0,999,0,0,False,77.0,308.0,,,,,,,0.0
00-0030569,Sean Renfree,QB,Duke,1990-04-28,2013,2015,1,2,11,-4,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,77.0,225.0,4.76,,,,,,0.0
00-0034983,Hunter Renfrow,WR,Clemson,1995-12-21,2019,2025,5,69,0,3,2884,17,1,0,0,58,0,6,0.0,0,149,1,0,False,70.0,185.0,4.59,7.0,35.0,116.0,6.8,4.19,5.0
00-0028238,Konrad Reuland,TE,Stanford; Notre Dame,1987-04-04,2011,2015,2,13,0,0,90,0,0,0,0,0,0,0,0.0,0,999,0,0,False,77.0,254.0,,,,,,,0.0
00-0025951,Darius Reynaud,RB,West Virginia,1984-12-29,2008,2013,3,13,0,33,39,0,0,0,0,0,0,0,0.0,0,999,0,0,False,69.0,208.0,4.48,20.0,34.5,130.0,6.88,4.32,0.0
00-0028795,Chase Reynolds,RB,Montana,1987-10-22,2011,2016,1,1,0,0,4,0,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,205.0,,,,,,,0.0
00-0035567,Craig Reynolds,RB,Kutztown,1996-06-15,2019,2025,4,18,0,515,218,1,1,0,1,0,1,0,0.0,0,999,0,0,False,71.0,216.0,,,,,,,7.0
00-0033943,Josh Reynolds,WR,Texas A&M; Tyler JC,1995-02-16,2017,2025,7,89,0,36,2933,19,7,0,25,318,1,7,0.0,0,117,0,0,False,75.0,192.0,4.52,,37.0,124.0,6.83,4.13,5.3
00-0013622,Errict Rhett,RB,Florida,1970-12-11,1994,2000,2,19,0,1068,247,7,0,0,0,0,0,0,0.0,0,999,0,0,False,71.0,211.0,,,,,,,0.0
00-0019863,Dominic Rhodes,RB,Midwestern State; Tyler JC,1979-01-17,2001,2010,8,84,0,3286,1025,30,12,0,407,97,2,0,0.0,0,999,0,0,False,69.0,203.0,,,,,,,15.3
00-0030575,Xavier Rhodes,CB,Florida State,1990-06-19,2013,2022,0,0,0,0,0,0,0,0,0,0,0,388,0.0,13,25,3,1,False,73.0,210.0,4.43,14.0,40.5,132.0,,,0.0
00-0018588,Alan Ricard,RB,Louisiana-Monroe,1977-01-17,2001,2007,4,40,0,173,179,2,0,0,0,0,0,0,0.0,0,999,0,0,False,71.0,237.0,,,,,,,0.0
00-0033376,Patrick Ricard,FB,Maine,1994-05-27,2017,2025,6,44,0,19,293,6,3,0,0,37,0,0,0.0,0,999,0,0,False,75.0,300.0,,,,,,,5.0
00-0035956,Giovanni Ricci,TE,Western Michigan,1996-10-16,2020,2025,3,9,0,0,102,0,0,0,0,0,0,0,0.0,0,999,0,0,False,75.0,240.0,,,,,,,0.0
00-0013639,Jerry Rice,WR,Mississippi Valley State University,1962-10-13,1985,2004,6,92,0,31,5269,33,5,0,0,434,3,0,0.0,0,999,0,0,False,74.0,200.0,,,,,,,6.2
00-0039067,Rashee Rice,WR,SMU,2000-04-22,2023,2025,1,16,0,-3,938,7,4,0,5,262,1,0,0.0,0,55,0,0,False,73.0,203.0,4.51,,41.0,128.0,,,5.5
00-0026195,Ray Rice,RB,Rutgers,1987-01-22,2008,2014,6,91,1,6180,3034,44,11,0,750,296,6,0,0.0,0,55,3,0,False,68.0,206.0,4.42,23.0,31.5,119.0,6.65,4.2,16.1
00-0013643,Ron Rice,S,Eastern Michigan,1972-11-09,1995,2001,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0,999,0,0,False,73.0,217.0,,,,,,,5.0
00-0025431,Sidney Rice,WR,South Carolina,1986-09-01,2007,2013,7,76,174,9,3592,30,5,0,0,298,4,0,0.0,0,44,1,0,False,76.0,202.0,4.51,,39.5,119.0,7.09,4.34,6.6
00-0033025,Jalen Richard,RB,Southern Mississippi,1993-10-15,2016,2021,6,83,0,1333,1590,7,2,0,3,12,0,0,0.0,0,999,0,0,False,68.0,205.0,,,,,,,5.0
00-0039164,Anthony Richardson,QB,Florida,2002-05-22,2023,2025,1,4,577,136,0,7,0,0,0,0,0,0,0.0,0,4,0,0,False,76.0,244.0,4.43,,40.5,129.0,,,0.0
00-0013694,Tony Richardson,FB,Auburn,1971-12-17,1995,2010,12,132,0,1586,1455,17,3,0,2,24,0,0,0.0,0,999,0,0,False,73.0,240.0,,,,,,,5.0
00-0029612,Daryl Richardson,RB,Abilene Christian; Cisco Junior College,1990-04-12,2012,2016,3,25,0,697,284,0,0,0,0,0,0,0,0.0,0,252,0,0,False,71.0,196.0,,,,,,,0.0
00-0013682,Kyle Richardson,P,Arkansas State,1973-03-02,1997,2005,2,3,-11,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,210.0,,,,,,,0.0
00-0031257,Paul Richardson,WR,Colorado; UCLA,1992-04-13,2014,2019,6,56,0,14,1809,12,3,0,0,152,1,2,0.0,0,45,0,0,False,72.0,180.0,4.4,,38.0,124.0,7.09,,5.7
00-0030162,Rico Richardson,WR,Jackson State University,1991-07-01,2013,2015,1,3,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,73.0,185.0,,,,,,,0.0
00-0030573,Sheldon Richardson,DT,Missouri; College of the Sequoias,1990-11-29,2013,2021,1,2,0,4,0,2,0,0,0,0,0,297,33.5,1,13,1,0,False,75.0,290.0,5.02,30.0,32.0,116.0,,,0.0
00-0029675,Trent Richardson,RB,Alabama,1990-07-10,2012,2014,3,46,0,2032,912,19,2,0,1,0,0,0,0.0,0,3,0,0,False,69.0,225.0,4.48,,,,,,5.0
00-0013712,Mikhael Ricks,TE,Stephen F. Austin State,1974-11-14,1998,2004,5,56,0,11,1489,6,0,0,0,0,0,0,0.0,0,999,0,0,False,77.0,260.0,,,,,,,0.0
00-0038122,Desmond Ridder,QB,Cincinnati,1999-08-31,2022,2025,2,19,3544,257,-6,19,0,0,0,0,0,0,0.0,0,74,0,0,False,76.0,215.0,4.52,,36.0,127.0,7.15,4.29,0.0
00-0030107,Theo Riddick,RB,Notre Dame,1991-05-04,2013,2020,7,82,0,1037,2281,19,1,0,0,39,0,15,0.0,0,199,0,0,False,69.0,201.0,4.68,,32.0,118.0,,,5.0
00-0023625,Dante Ridgeway,WR,Ball State,1984-04-18,2005,2007,1,1,0,0,26,0,0,0,0,0,0,0,0.0,0,999,0,0,False,73.0,200.0,,,,,,,0.0
00-0034837,Calvin Ridley,WR,Alabama,1994-12-20,2018,2025,5,66,0,85,4358,36,0,0,0,0,0,1,0.0,0,26,0,0,False,73.0,190.0,4.43,15.0,31.0,110.0,6.88,4.41,0.0
00-0035590,Riley Ridley,WR,Georgia,1996-07-21,2019,2020,2,5,0,0,108,0,1,0,0,36,0,0,0.0,0,126,0,0,False,73.0,192.0,4.58,13.0,30.5,124.0,7.22,4.28,5.0
00-0028011,Stevan Ridley,RB,LSU,1989-01-27,2011,2018,8,68,0,3102,162,24,5,0,242,17,3,1,0.0,0,73,0,0,False,71.0,220.0,4.65,18.0,36.0,118.0,6.78,4.21,6.2
00-0013728,Jay Riemersma,TE,Michigan,1973-05-17,1996,2004,6,70,0,0,2020,15,1,0,0,0,0,0,0.0,0,999,0,0,False,77.0,256.0,,,,,,,5.0
00-0027120,Javon Ringer,RB,Michigan State,1987-02-02,2009,2012,4,32,0,486,243,3,0,0,0,0,0,1,0.0,0,173,0,0,False,69.0,213.0,4.5,23.0,34.0,115.0,6.87,4.11,0.0
00-0031612,Aaron Ripkowski,FB,Oklahoma,1992-12-20,2015,2017,3,22,0,163,103,3,3,0,36,39,1,9,0.0,0,206,0,0,False,73.0,246.0,,,,,,,5.7
00-0013770,Andre Rison,WR,Michigan State,1967-03-18,1989,2000,2,31,0,0,784,6,2,0,0,44,0,0,0.0,0,999,0,0,False,72.0,188.0,,,,,,,5.0
00-0013773,Jon Ritchie,FB,Stanford; Michigan,1974-09-04,1998,2004,6,64,0,13,923,7,7,0,0,52,0,0,0.0,0,999,0,0,False,74.0,250.0,,,,,,,5.0
00-0030514,Mychal Rivera,TE,Tennessee; College of the Canyons,1990-09-08,2013,2017,4,56,0,0,1413,10,1,0,0,31,0,2,0.0,0,184,0,0,False,75.0,245.0,4.81,17.0,31.0,112.0,7.17,4.43,5.0
00-0020187,Marcellus Rivers,TE,Oklahoma State,1978-10-26,2001,2007,5,28,0,0,395,4,0,0,0,0,0,0,0.0,0,999,0,0,False,76.0,250.0,4.84,7.0,32.5,113.0,7.04,4.25,0.0
00-0022942,Philip Rivers,QB,N.C. State,1981-12-08,2004,2020,17,244,63434,605,0,424,12,2965,46,0,17,0,0.0,0,4,8,0,False,77.0,228.0,5.08,,,,,,17.8
00-0013785,Ron Rivers,RB,Fresno State,1971-11-13,1994,2000,2,9,0,322,173,1,1,0,6,24,1,0,0.0,0,999,0,0,False,68.0,207.0,,,,,,,7.0
00-0037557,Ronnie Rivers,RB,Fresno State,1999-01-31,2022,2025,2,9,0,150,51,0,1,0,9,35,0,0,0.0,0,999,0,0,False,69.0,192.0,4.6,,36.5,119.0,,,5.0
00-0013792,Michael Roan,TE,Wisconsin,1972-08-29,1995,2000,2,10,0,0,105,3,0,0,0,0,0,0,0.0,0,999,0,0,False,75.0,250.0,,,,,,,0.0
00-0020345,Mike Roberg,TE,Idaho,1977-09-18,2001,2002,1,3,0,0,17,1,0,0,0,0,0,0,0.0,0,999,0,0,False,76.0,258.0,4.75,16.0,34.5,117.0,7.28,4.4,0.0
00-0027691,Andre Roberts,WR,The Citadel,1988-01-09,2010,2022,12,119,0,120,3079,15,0,0,0,0,0,0,0.0,0,88,3,1,False,71.0,195.0,4.4,15.0,36.0,120.0,6.77,4.15,0.0
00-0032442,Elandon Roberts,OLB,Houston; Morgan State,1994-04-22,2016,2025,1,1,0,0,38,1,1,0,0,0,0,354,14.5,1,214,0,0,False,71.0,235.0,,,,,,,5.0
00-0033559,Michael Roberts,TE,Toledo,1994-05-07,2017,2018,2,12,0,0,146,3,0,0,0,0,0,0,0.0,0,127,0,0,False,77.0,265.0,4.86,,30.0,110.0,7.05,4.51,0.0
00-0031166,Seth Roberts,WR,West Alabama; Pearl River,1991-02-22,2014,2020,6,79,0,5,2128,15,2,0,0,31,0,0,0.0,0,999,0,0,False,74.0,195.0,,,,,,,5.0
00-0020587,Jamal Robertson,RB,Ohio Northern University,1977-01-10,2002,2006,3,11,0,248,34,2,2,0,19,27,0,0,0.0,0,999,0,0,False,70.0,210.0,,,,,,,5.0
00-0029281,Adrien Robinson,TE,Cincinnati,1988-09-23,2012,2014,1,6,0,0,50,1,0,0,0,0,0,0,0.0,0,999,0,0,False,76.0,264.0,,,,,,,0.0
00-0028116,Aldrick Robinson,WR,SMU,1988-09-24,2011,2018,6,65,0,10,1422,14,2,0,0,0,0,6,0.0,0,178,0,0,False,70.0,187.0,4.35,17.0,40.0,126.0,6.65,4.09,5.0
00-0031428,Allen Robinson,WR,Penn State,1993-08-24,2014,2024,10,125,0,10,7028,43,3,0,0,210,1,2,0.0,0,61,1,0,False,74.0,220.0,4.6,,39.0,127.0,7.0,4.0,5.7
00-0024315,Michael Robinson,FB,Penn State,1983-02-06,2006,2013,8,78,28,422,610,5,4,0,3,33,1,0,0.0,0,999,0,0,False,73.0,240.0,4.57,,,,,,5.5
00-0038542,Bijan Robinson,RB,Texas,2002-01-30,2023,2025,1,17,0,976,487,8,0,0,0,0,0,0,0.0,0,8,1,0,False,71.0,215.0,4.46,,37.0,124.0,,,0.0
00-0037746,Brian Robinson,RB,Alabama,1999-03-22,2022,2025,2,27,0,1530,428,12,0,0,0,0,0,1,0.0,0,98,0,0,False,73.0,225.0,4.53,,30.0,119.0,,,0.0
00-0013850,Damien Robinson,FS,Iowa,1973-12-22,1997,2004,2,2,0,0,53,0,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,223.0,,,,,,,0.0
00-0032775,Demarcus Robinson,WR,Florida,1994-09-21,2016,2025,7,92,0,23,2508,20,11,0,0,313,2,10,0.0,0,126,0,0,False,73.0,203.0,4.59,,34.5,123.0,6.77,4.19,15.4
00-0030547,Denard Robinson,RB,Michigan,1990-09-22,2013,2016,4,43,0,1058,310,5,0,0,0,0,0,8,0.0,0,135,0,0,False,72.0,213.0,4.43,,36.5,123.0,7.09,4.22,0.0
00-0024529,Gijon Robinson,TE,Missouri Western,1984-10-12,2007,2010,3,23,0,0,240,1,2,0,0,3,0,0,0.0,0,999,0,0,False,73.0,255.0,4.71,21.0,33.0,116.0,7.23,4.43,5.0
00-0035831,James Robinson,RB,Illinois State,1998-08-09,2020,2023,4,40,0,2264,615,23,0,0,0,0,0,0,0.0,0,999,0,0,False,69.0,219.0,4.64,24.0,40.0,125.0,7.03,4.19,0.0
00-0013872,Jeff Robinson,LS,Idaho,1970-02-20,1993,2009,6,26,0,0,274,7,4,0,0,69,1,0,0.0,0,999,0,0,False,76.0,250.0,,,,,,,5.5
00-0031611,Josh Robinson,RB,Mississippi State,1992-08-24,2015,2015,1,5,0,39,33,0,0,0,0,0,0,0,0.0,0,205,0,0,False,68.0,221.0,4.7,21.0,32.0,113.0,,,0.0
00-0036283,Kenny Robinson,SAF,West Virginia,1999-01-08,2020,2022,1,1,0,0,0,0,0,0,0,0,0,12,0.0,0,152,0,0,False,74.0,200.0,,,,,,,0.0
00-0030348,Khiry Robinson,RB,West Texas State; Blinn College,1989-12-28,2013,2016,4,28,0,788,178,8,2,0,102,13,1,0,0.0,0,999,0,0,False,72.0,220.0,,,,,,,6.0
00-0020490,Koren Robinson,WR,N.C. State,1980-03-19,2001,2008,8,90,0,115,4244,17,3,0,0,144,0,0,0.0,0,999,0,0,False,73.0,205.0,4.61,,,,,,5.0
00-0028892,Gerell Robinson,TE,Arizona State,1989-10-13,2012,2014,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,75.0,220.0,,,,,,,0.0
00-0025462,Laurent Robinson,WR,Illinois State,1985-05-20,2007,2012,6,52,0,-14,2110,15,0,0,0,0,0,1,0.0,0,75,0,0,False,74.0,205.0,4.38,19.0,39.0,127.0,6.83,4.28,0.0
00-0013888,Marcus Robinson,WR,South Carolina,1975-02-27,1997,2006,8,97,0,9,4638,42,3,0,0,136,1,0,0.0,0,999,0,0,False,75.0,215.0,,,,,,,5.7
00-0025505,Ryne Robinson,WR,Miami (Ohio),1984-11-04,2007,2008,1,3,0,0,35,0,0,0,0,0,0,0,0.0,0,999,0,0,False,69.0,179.0,4.47,,35.0,123.0,6.71,4.21,0.0
00-0038117,Wan'Dale Robinson,WR,Kentucky,2001-01-05,2022,2025,2,21,0,86,752,3,0,0,0,0,0,0,0.0,0,43,0,0,False,68.0,185.0,4.44,,34.5,118.0,,,0.0
00-0027012,Brian Robiskie,WR,Ohio State,1987-12-03,2009,2013,5,28,0,0,485,4,0,0,0,0,0,0,0.0,0,999,0,0,False,76.0,212.0,4.46,,37.5,,6.72,4.19,0.0
00-0023503,Courtney Roby,WR,Indiana,1983-01-10,2005,2014,5,19,0,19,343,1,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,189.0,4.41,,36.5,126.0,6.6,3.94,0.0
00-0023459,Aaron Rodgers,QB,California; Butte College,1983-12-02,2005,2025,19,231,59048,3454,-11,510,21,5893,285,0,49,0,0.0,0,24,10,4,False,74.0,223.0,4.71,,34.5,110.0,7.38,,19.7
00-0036991,Amari Rodgers,WR,Clemson,1999-09-23,2021,2023,3,14,0,18,249,1,0,0,0,0,0,3,0.0,0,85,0,0,False,69.0,212.0,4.52,19.0,33.0,121.0,7.07,4.31,0.0
00-0036222,Isaiah Rodgers,CB,UMass Amherst,1998-01-07,2020,2025,1,1,0,0,0,0,0,0,0,0,0,85,0.0,3,211,0,0,False,70.0,176.0,,,,,,,0.0
00-0028083,Jacquizz Rodgers,RB,Oregon State,1990-02-06,2011,2018,8,104,0,2067,1590,14,3,0,96,26,0,11,0.0,0,145,0,0,False,66.0,205.0,4.59,,33.0,113.0,7.31,4.26,5.0
00-0031384,Richard Rodgers,TE,California,1992-01-22,2014,2022,8,66,0,11,1549,15,5,0,0,138,2,2,0.0,0,98,0,0,False,76.0,257.0,4.87,16.0,31.5,116.0,7.23,4.47,5.8
00-0026156,Dominique Rodgers-Cromartie,CB,Tennessee State,1986-04-07,2008,2019,0,0,0,0,0,0,0,0,0,0,0,396,2.5,30,16,2,0,False,74.0,205.0,4.29,17.0,38.5,131.0,6.74,4.17,0.0
00-0038611,Chris Rodriguez Jr.,RB,Kentucky,1999-09-26,2023,2025,1,8,0,247,12,2,0,0,0,0,0,2,0.0,0,193,0,0,False,71.0,224.0,,,,,,,0.0
00-0029276,Evan Rodriguez,TE,Temple; West Virginia,1988-09-21,2012,2014,2,8,0,0,21,0,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,239.0,4.53,18.0,36.0,119.0,6.94,4.28,0.0
00-0037289,Malcolm Rodriguez,LB,Oklahoma State,1999-03-29,2022,2025,1,1,0,0,6,0,0,0,0,0,0,102,3.0,0,188,0,0,False,71.0,230.0,4.52,,39.5,120.0,,,0.0
00-0022924,Ben Roethlisberger,QB,Miami (Ohio),1982-03-02,2004,2021,18,249,64128,1370,-1,438,23,5972,245,0,39,0,0.0,0,11,6,0,False,77.0,240.0,4.75,,,,,,18.4
00-0037168,Armani Rogers,TE,Ohio; UNLV,1997-12-04,2022,2024,1,5,0,26,64,0,0,0,0,0,0,0,0.0,0,999,0,0,False,77.0,225.0,,,,,,,0.0
00-0022072,Charles Rogers,WR,Michigan State,1981-05-23,2003,2005,2,12,0,17,440,4,0,0,0,0,0,0,0.0,0,999,0,0,False,75.0,220.0,4.4,,,,,,0.0
00-0032355,Chester Rogers,WR,Grambling State,1994-01-12,2016,2022,5,60,0,31,1522,6,3,0,0,79,0,0,0.0,0,999,0,0,False,72.0,184.0,,,,,,,5.0
00-0030043,Da'Rick Rogers,WR,Tennessee Technological Univ; Tennessee,1991-06-18,2013,2014,1,4,0,0,192,2,2,0,0,46,0,0,0.0,0,999,0,0,False,75.0,215.0,4.5,10.0,39.5,132.0,6.71,4.06,5.0
00-0031782,Eli Rogers,WR,Louisville,1992-12-23,2015,2018,3,27,0,2,822,4,4,0,0,154,0,0,0.0,0,999,0,0,False,70.0,187.0,,,,,,,5.0
00-0013958,Charlie Rogers,RB,Georgia Tech,1976-06-19,1999,2003,4,5,0,0,7,0,1,0,0,0,0,0,0.0,0,999,0,0,False,69.0,180.0,,,,,,,5.0
00-0023920,Dennis Roland,OT,Georgia,1983-03-10,2006,2013,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,81.0,315.0,5.28,19.0,,,,,0.0
00-0023443,Antrel Rolle,S,Miami,1982-12-16,2005,2015,2,3,0,9,9,0,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,206.0,4.48,15.0,,,,,0.0
00-0021678,Tony Romo,QB,Eastern Illinois,1980-04-21,2003,2016,12,132,34183,623,-1,253,6,1316,26,0,8,0,0.0,0,999,0,0,False,74.0,230.0,5.01,,30.0,105.0,7.11,4.2,7.7
00-0023476,Michael Roos,OT,Eastern Washington,1982-10-05,2005,2014,1,1,0,0,-7,0,0,0,0,0,0,0,0.0,0,999,0,0,False,79.0,313.0,5.3,19.0,29.0,97.0,7.72,4.5,0.0
00-0027220,Naaman Roosevelt,WR,Buffalo,1987-12-24,2010,2014,2,13,0,3,396,1,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,200.0,,,,,,,0.0
00-0025542,Dante Rosario,TE,Oregon,1984-10-25,2007,2014,8,75,0,-2,1235,8,3,0,0,28,0,27,0.0,0,155,0,0,False,75.0,242.0,4.78,20.0,36.0,115.0,6.96,4.47,5.0
00-0034343,Josh Rosen,QB,UCLA,1997-02-10,2018,2022,3,22,2864,151,0,12,0,0,0,0,0,0,0.0,0,10,0,0,False,76.0,215.0,4.92,,31.0,111.0,7.09,4.28,0.0
00-0020480,Sage Rosenfels,QB,Iowa State,1978-03-06,2001,2011,8,29,4156,95,0,31,0,0,0,0,0,0,0.0,0,999,0,0,False,76.0,222.0,4.74,,34.0,107.0,7.07,4.29,0.0
00-0024148,Cory Ross,RB,Nebraska,1982-09-22,2006,2007,1,1,0,72,0,1,0,0,0,0,0,0,0.0,0,999,0,0,False,66.0,201.0,4.58,15.0,,,,,0.0
00-0024189,Derrick Ross,RB,Tarleton State; Blinn College,1983-12-29,2006,2006,1,1,0,8,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,70.0,226.0,4.56,20.0,35.0,112.0,7.0,4.35,0.0
00-0028249,Jeremy Ross,WR,California,1988-03-16,2011,2016,4,27,0,41,506,3,1,0,0,0,0,0,0.0,0,999,0,0,False,72.0,215.0,,,,,,,5.0
00-0033460,John Ross,WR,Washington,1995-11-27,2017,2024,5,35,0,41,957,11,0,0,0,0,0,0,0.0,0,9,0,0,False,71.0,190.0,4.22,,37.0,133.0,,,0.0
00-0037216,Justyn Ross,WR,Clemson,1999-12-15,2022,2024,1,5,0,0,53,0,0,0,0,0,0,0,0.0,0,999,0,0,False,76.0,210.0,,11.0,,,,,0.0
00-0020542,Micah Ross,WR,Jacksonville,1976-01-13,2001,2004,1,3,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,219.0,,,,,,,0.0
00-0030187,Rashad Ross,WR,Arizona State; Butte College,1990-02-02,2013,2017,2,6,0,0,192,1,1,0,0,2,0,0,0.0,0,999,0,0,False,72.0,180.0,,,,,,,5.0
00-0014071,Allen Rossum,DB,Notre Dame,1975-10-22,1998,2009,8,12,0,17,4,1,1,0,0,0,0,0,0.0,0,999,0,0,False,68.0,178.0,,,,,,,5.0
00-0014083,Tom Rouen,P,Colorado; Colorado State,1968-06-09,1993,2005,3,4,0,-11,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,75.0,225.0,,,,,,,0.0
00-0036650,Larry Rountree III,RB,Missouri,1999-02-13,2021,2023,2,10,0,106,13,1,0,0,0,0,0,0,0.0,0,198,0,0,False,70.0,210.0,4.62,,30.0,,6.96,,0.0
00-0021273,Robert Royal,TE,LSU,1979-05-15,2002,2010,8,76,0,-9,1271,14,1,0,0,3,0,0,0.0,0,999,0,0,False,76.0,257.0,4.97,14.0,31.0,114.0,7.37,4.27,5.0
00-0026182,Eddie Royal,WR,Virginia Tech,1986-05-21,2008,2016,9,115,0,275,4357,28,4,0,10,137,1,3,0.0,0,42,0,0,False,70.0,190.0,4.39,24.0,36.0,124.0,7.07,4.34,5.5
00-0014115,Mark Royals,P,Appalachian State; Chowan College,1965-06-22,1987,2003,4,5,58,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,77.0,225.0,,,,,,,0.0
00-0028115,Evan Royster,RB,Penn State,1987-11-26,2011,2013,3,23,0,416,180,2,1,0,0,4,1,3,0.0,0,177,0,0,False,73.0,216.0,4.65,20.0,34.0,113.0,7.07,4.18,7.0
00-0026251,Martin Rucker,TE,Missouri,1985-05-04,2008,2012,2,3,0,0,17,0,0,0,0,0,0,0,0.0,0,999,0,0,False,77.0,251.0,4.75,20.0,,,,,0.0
00-0037805,Jeremy Ruckert,TE,Ohio State,2000-08-11,2022,2025,2,12,0,0,159,0,0,0,0,0,0,3,0.0,0,101,0,0,False,77.0,250.0,,19.0,,,,,0.0
00-0032431,Jake Rudock,QB,Michigan; Iowa,1993-01-21,2016,2020,1,1,24,0,0,0,0,0,0,0,0,0,0.0,0,191,0,0,False,75.0,212.0,,,,,,,0.0
00-0034771,Mason Rudolph,QB,Oklahoma State,1995-07-17,2018,2025,4,20,3085,97,0,19,1,229,16,0,2,0,0.0,0,76,0,0,False,77.0,235.0,4.9,,26.0,,,,9.0
00-0027981,Kyle Rudolph,TE,Notre Dame,1989-11-09,2011,2022,12,156,0,0,4773,50,6,0,0,154,2,0,0.0,0,43,2,0,False,78.0,258.0,4.83,,,,,,5.7
00-0033717,Travis Rudolph,WR,Florida State,1995-09-15,2017,2018,1,6,0,0,101,0,0,0,0,0,0,0,0.0,0,999,0,0,False,72.0,187.0,4.65,12.0,31.5,114.0,6.93,4.46,0.0
00-0036357,Henry Ruggs III,WR,Alabama,1999-01-24,2020,2021,2,20,0,65,921,4,0,0,0,0,0,0,0.0,0,12,0,0,False,72.0,190.0,4.27,,42.0,131.0,,,0.0
00-0033662,Cooper Rush,QB,Central Michigan; Tarrant County JC,1993-11-21,2017,2025,4,21,1619,6,0,8,0,0,0,0,0,0,0.0,0,999,0,0,False,75.0,225.0,4.93,,27.0,105.0,7.23,4.47,0.0
00-0024452,T.J. Rushing,CB,Stanford,1983-06-08,2006,2009,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,69.0,186.0,,,,,,,0.0
00-0020199,Brian Russell,DB,San Diego State; Penn,1978-02-05,2002,2009,1,1,0,4,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,210.0,,,,,,,0.0
00-0021212,Cliff Russell,WR,Utah,1979-02-08,2002,2008,3,7,0,15,45,0,0,0,0,0,0,0,0.0,0,999,0,0,False,71.0,190.0,4.36,,,,,,0.0
00-0024846,Gary Russell,RB,Minnesota,1986-09-06,2007,2009,3,17,0,98,94,3,3,0,4,6,2,0,0.0,0,999,0,0,False,71.0,215.0,4.77,9.0,31.5,113.0,,4.54,6.3
00-0025388,JaMarcus Russell,QB,LSU,1985-08-09,2007,2009,3,31,4086,176,0,19,0,0,0,0,0,0,0.0,0,999,0,0,False,78.0,260.0,4.83,,,,,,0.0
00-0014211,Rod Rutledge,TE,Alabama,1975-08-12,1998,2002,4,26,0,0,204,1,1,0,0,0,0,0,0.0,0,999,0,0,False,77.0,265.0,,,,,,,5.0
00-0023742,Jon Ryan,P,Regina,1981-11-26,2006,2017,8,15,54,0,0,0,2,19,4,0,1,0,0.0,0,999,0,0,False,72.0,217.0,,,,,,,6.0
00-0026143,Matt Ryan,QB,Boston College,1985-05-17,2008,2022,15,234,62792,1539,5,395,10,2672,43,0,21,1,0.0,0,3,4,1,False,76.0,220.0,4.89,,,,7.4,4.51,19.2
00-0022817,Sean Ryan,TE,Boston College,1980-03-27,2004,2009,4,17,0,0,240,2,0,0,0,0,0,0,0.0,0,999,0,0,False,77.0,260.0,4.97,22.0,32.5,115.0,,,0.0
00-0034955,Brett Rypien,QB,Boise State,1996-07-09,2019,2025,4,9,950,21,0,4,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,210.0,4.91,,33.0,116.0,7.1,4.29,0.0
00-0014234,Mark Rypien,QB,Washington State,1962-10-02,1987,2001,1,1,57,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,76.0,225.0,,,,,,,0.0
