player_id,full_name,primary_pos,college,birth_date,first_year,last_year,career_seasons,total_career_games,career_passing_yards,career_rushing_yards,career_receiving_yards,career_passing_tds,career_rushing_tds,career_receiving_tds,career_tds,playoff_games,playoff_passing_yards,playoff_rushing_yards,playoff_receiving_yards,playoff_passing_tds,playoff_rushing_tds,playoff_receiving_tds,playoff_tds,def_solo_tackles,def_sacks,def_ints,draft_pick,pro_bowls,all_pros,hof_flag,height_in,weight_lb,forty_time,bench_press,vertical_jump,broad_jump,three_cone,twenty_shuttle
00-0014208,Jeff Rutledge,QB,Alabama,1957-01-22,1979,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,246,0,0,False,73.0,195.0,,,,,,
00-0014209,Johnny Rutledge,LB,Florida,1977-01-04,1999,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,51,0,0,False,75.0,239.0,,,,,,
00-0014211,Rod Rutledge,TE,Alabama,1975-08-12,1998,2002,4,26,0,0,204,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0,54,0,0,False,77.0,265.0,,,,,,
00-0023471,Barrett Ruud,ILB,Nebraska,1983-05-20,2005,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,36,0,0,False,74.0,241.0,4.75,25.0,34.5,112.0,7.22,3.94
00-0026337,Bo Ruud,LB,Nebraska,1984-09-02,2008,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,197,0,0,False,75.0,234.0,,,,,,
RUU415291,Tom Ruud,LB,Nebraska,1953-07-26,1975,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,19,0,0,False,75.0,223.0,,,,,,
00-0025541,Clifton Ryan,DT,Michigan State,1984-02-18,2007,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,154,0,0,False,75.0,324.0,5.12,25.0,26.5,102.0,7.49,4.69
00-0031578,Jake Ryan,LB,Michigan,1992-02-27,2015,2019,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,1.0,0,129,0,0,False,74.0,240.0,4.65,20.0,34.5,120.0,7.11,4.2
00-0023742,Jon Ryan,P,Regina,1981-11-26,2006,2017,8,15,54,0,0,0,0,0,0,2,19,4,0,1,0,0,1,0,0.0,0,999,0,0,False,72.0,217.0,,,,,,
00-0030411,Logan Ryan,CB,Rutgers,1991-02-09,2013,2023,7,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,13.0,19,83,0,0,False,71.0,195.0,4.56,14.0,32.5,116.0,6.69,4.06
00-0026143,Matt Ryan,QB,Boston College,1985-05-17,2008,2022,15,234,62792,1539,5,381,13,1,395,10,2672,43,0,20,1,0,21,1,0.0,0,3,4,1,False,76.0,220.0,4.89,,,,7.4,4.51
00-0014225,Pat Ryan,QB,Tennessee,1955-09-16,1978,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,281,0,0,False,75.0,210.0,,,,,,
00-0022817,Sean Ryan,TE,Boston College,1980-03-27,2004,2009,4,17,0,0,240,0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0,144,0,0,False,77.0,260.0,4.97,22.0,32.5,115.0,,
00-0014229,Tim Ryan,G,Notre Dame,1968-09-02,1991,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,136,0,0,False,74.0,280.0,,,,,,
RYA765115,Tim Ryan,DT,USC,1967-09-08,1990,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,61,0,0,False,76.0,268.0,,,,,,
00-0024248,DeMeco Ryans,ILB,Alabama,1984-07-28,2006,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,33,0,0,False,73.0,247.0,4.65,23.0,39.0,129.0,7.19,4.17
RYC332232,Billy Ryckman,WR,Louisiana Tech,1955-02-28,1977,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,257,0,0,False,71.0,172.0,,,,,,
RYC664464,Paul Ryczek,C,Virginia,1952-06-25,1974,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,252,0,0,False,74.0,230.0,,,,,,
RYD207645,Ron Rydalch,DT,Utah,1952-01-01,1975,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,197,0,0,False,76.0,260.0,,,,,,
00-0038567,Chad Ryland,K,Maryland; Eastern Michigan,1999-10-15,2023,2025,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,112,0,0,False,72.0,195.0,,,,,,
00-0034955,Brett Rypien,QB,Boise State,1996-07-09,2019,2025,4,9,950,21,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,74.0,210.0,4.91,,33.0,116.0,7.1,4.29
00-0014234,Mark Rypien,QB,Washington State,1962-10-02,1987,2001,1,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,146,0,0,False,76.0,225.0,,,,,,
SAA276861,Kelly Saalfeld,C,Nebraska,1956-02-15,1980,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,226,0,0,False,75.0,246.0,,,,,,
00-0014236,Dwayne Sabb,OLB,New Hampshire,1969-10-09,1992,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,116,0,0,False,76.0,248.0,,,,,,
SAC090322,Tony Sacca,QB,Penn State,1970-04-17,1992,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,46,0,0,False,77.0,234.0,,,,,,
00-0014240,Rod Saddler,DT,Texas A&M,1965-09-26,1987,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,90,0,0,False,77.0,276.0,,,,,,
00-0014244,Troy Sadowski,TE,Georgia,1965-12-08,1990,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,145,0,0,False,77.0,250.0,,,,,,
00-0027648,Rodger Saffold,G,Indiana,1988-06-06,2010,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,33,0,0,False,77.0,325.0,5.21,27.0,29.5,113.0,7.42,4.67
00-0014247,Pio Sagapolutele,DE,San Diego State,1969-11-28,1991,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,85,0,0,False,78.0,297.0,,,,,,
00-0028602,Brandon Saine,RB,Ohio State,1988-12-14,2011,2012,1,5,0,69,62,0,0,0,0,1,0,3,0,0,0,0,0,0,0.0,0,999,0,0,False,71.0,220.0,4.4,22.0,34.5,113.0,6.98,4.25
00-0039898,Mike Sainristil,CB,Michigan,2000-10-03,2024,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,50,0,0,False,70.0,182.0,,,,,,
SAL055372,Abdul Salaam,DT,Kent State,1953-02-12,1976,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,188,0,0,False,75.0,262.0,,,,,,
00-0014255,Ephraim Salaam,OT,San Diego State,1976-06-19,1998,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,199,0,0,False,79.0,310.0,,,,,,
00-0014256,Rashaan Salaam,RB,Colorado,1974-10-08,1995,1999,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,21,0,0,False,73.0,225.0,,,,,,
00-0028050,Greg Salas,WR,Hawaii,1988-08-25,2011,2016,5,22,0,28,704,0,1,1,2,0,0,0,0,0,0,0,0,2,0.0,0,112,0,0,False,74.0,210.0,4.53,15.0,37.0,120.0,6.65,4.1
00-0014260,Joe Salave'a,DT,Arizona,1975-03-25,1998,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,107,0,0,False,75.0,317.0,,,,,,
00-0038566,Nick Saldiveri,G,Old Dominion,2000-08-14,2023,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,103,0,0,False,78.0,316.0,,,,,,
00-0014264,Dan Saleaumua,DT,Arizona State,1964-11-25,1987,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,175,0,0,False,72.0,315.0,,,,,,
00-0014265,Tarek Saleh,LB,Wisconsin,1974-11-07,1997,2001,1,2,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,122,0,0,False,72.0,240.0,,,,,,
00-0014266,Harvey Salem,OT,California,1961-01-15,1983,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,30,0,0,False,78.0,274.0,,,,,,
00-0024336,Nate Salley,DB,Ohio State,1984-02-05,2006,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,121,0,0,False,73.0,216.0,4.63,14.0,40.0,123.0,6.79,4.15
SAL609092,Brian Salonen,TE,Montana,1961-07-29,1984,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,278,0,0,False,75.0,229.0,,,,,,
00-0037295,Jamaree Salyer,G,Georgia,2000-07-13,2022,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,195,0,0,False,76.0,325.0,,31.0,,,,
00-0034403,Christian Sam,LB,Arizona State,1996-06-07,2018,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,178,0,0,False,74.0,240.0,4.75,28.0,32.0,114.0,7.03,4.25
00-0031398,Michael Sam,DE,Missouri,1990-01-17,2014,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,249,0,0,False,74.0,260.0,4.91,17.0,25.5,114.0,7.8,4.7
00-0022741,P.K. Sam,WR,Florida State,1983-02-26,2004,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,164,0,0,False,75.0,210.0,4.54,,34.5,,7.04,
00-0039237,Nick Samac,C,Michigan State,2001-08-21,2024,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,228,0,0,False,76.0,314.0,,,,,,
00-0032147,Ty Sambrailo,OT,Colorado State,1992-03-10,2015,2021,2,2,0,0,35,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,59,0,0,False,77.0,311.0,5.36,23.0,29.0,97.0,7.54,4.58
00-0034976,Dru Samia,G,Oklahoma,1997-08-22,2019,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,114,0,0,False,77.0,308.0,5.29,28.0,27.5,101.0,7.89,4.7
00-0036850,Cameron Sample,DE,Tulane,1999-09-20,2021,2025,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,5.0,0,111,0,0,False,75.0,272.0,,,,,,
00-0035631,Drew Sample,TE,Washington,1996-04-16,2019,2025,5,44,0,0,621,0,0,3,3,1,0,0,4,0,0,0,0,1,0.0,0,52,0,0,False,77.0,260.0,4.71,,33.5,115.0,7.15,4.31
00-0032108,James Sample,S,Louisville; Washington; American River,1992-06-23,2015,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,104,0,0,False,74.0,215.0,4.56,,32.5,123.0,7.04,
SAM191673,Lawrence Sampleton,TE,Texas,1959-09-25,1982,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,47,0,0,False,77.0,233.0,,,,,,
SAM319455,Clint Sampson,WR,San Diego State; Mt. San Antonio,1961-01-04,1983,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,60,0,0,False,71.0,183.0,,,,,,
00-0028187,DeMarco Sampson,WR,San Diego State,1985-12-19,2011,2011,1,5,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,249,0,0,False,74.0,204.0,4.41,14.0,,,,
00-0040162,Dylan Sampson,RB,Tennessee,2004-09-14,2025,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,126,0,0,False,68.0,201.0,,,,,,
00-0022681,Kevin Sampson,OT,Syracuse,1981-06-19,2004,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,231,0,0,False,76.0,312.0,,,,,,
00-0022449,B.J. Sams,RB,McNeese State,1980-10-29,2004,2008,1,6,0,19,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,70.0,185.0,,,,,,
SAM575019,Ron Sams,G,Pittsburgh,1961-04-12,1983,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,160,0,0,False,75.0,261.0,,,,,,
00-0021956,Asante Samuel,CB,UCF,1981-01-06,2003,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,120,0,0,False,70.0,185.0,4.49,9.0,35.5,120.0,6.95,4.14
00-0036617,Asante Samuel Jr.,CB,Florida State,1999-10-03,2021,2024,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0.0,6,47,0,0,False,70.0,180.0,,,,,,
00-0033282,Curtis Samuel,WR,Ohio State,1996-08-11,2017,2025,7,89,0,715,3383,0,7,22,29,0,0,0,0,0,0,0,0,7,0.0,0,40,0,0,False,71.0,195.0,4.31,18.0,37.0,119.0,7.09,4.33
00-0014298,Khari Samuel,LB,UMass Amherst,1976-10-14,1999,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,144,0,0,False,75.0,240.0,,,,,,
00-0035719,Deebo Samuel Sr.,WR,South Carolina,1996-01-15,2019,2025,5,66,24,1007,4122,1,19,19,39,12,0,288,638,0,1,2,3,2,0.0,0,36,1,1,False,72.0,215.0,4.48,15.0,39.0,122.0,7.03,4.14
SAM702801,Tony Samuels,TE,Bethune-Cookman College,1954-12-30,1977,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,94,0,0,False,76.0,229.0,,,,,,
00-0019640,Chris Samuels,OT,Alabama,1977-07-28,2000,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,0,0,False,77.0,314.0,5.08,,,,,
00-0034331,Jaylen Samuels,RB,N.C. State,1996-07-20,2018,2021,4,32,35,468,564,0,1,4,5,0,0,0,0,0,0,0,0,1,0.0,0,165,0,0,False,72.0,225.0,4.54,18.0,34.5,121.0,6.93,4.28
00-0014302,Terry Samuels,RB,Kentucky,1970-09-27,1994,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,172,0,0,False,74.0,254.0,,,,,,
00-0026844,Garrison Sanborn,LS,Florida State,1985-07-31,2009,2022,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,73.0,240.0,,,,,,
SAN070684,Lupe Sanchez,DB,UCLA,1961-10-28,1986,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,34,0,0,False,70.0,193.0,,,,,,
00-0026898,Mark Sanchez,QB,USC,1986-11-11,2009,2018,8,77,15357,457,0,86,13,0,99,6,1155,9,0,9,0,0,9,0,0.0,0,5,0,0,False,74.0,232.0,4.93,,32.5,116.0,7.06,4.21
00-0032973,Zack Sanchez,CB,Oklahoma,1993-10-11,2016,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,141,0,0,False,71.0,185.0,4.5,19.0,35.5,116.0,,
00-0022857,B.J. Sander,P,Ohio State,1980-07-29,2004,2005,1,2,4,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,87,0,0,False,75.0,218.0,4.84,,,,,
00-0014313,Barry Sanders,RB,Oklahoma State,1968-07-16,1989,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,0,0,False,68.0,200.0,,,,,,
SAN229723,Chuck Sanders,RB,Slippery Rock,1964-04-24,1986,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,293,0,0,False,73.0,233.0,,,,,,
00-0014319,Chris Sanders,WR,Ohio State,1972-05-08,1995,2002,3,34,0,0,915,0,0,1,1,5,0,0,49,0,0,0,0,0,0.0,0,67,0,0,False,73.0,188.0,,,,,,
00-0021241,Darnell Sanders,TE,Ohio State,1979-03-16,2002,2004,2,13,0,0,118,0,0,2,2,1,0,0,2,0,0,0,0,0,0.0,0,122,0,0,False,78.0,270.0,,,,,,
00-0014324,Deion Sanders,CB,Florida State,1967-08-09,1989,2005,4,9,0,-10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5,0,0,False,73.0,198.0,,,,,,
00-0022944,Bob Sanders,S,Iowa,1981-02-24,2004,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,44,0,0,False,68.0,206.0,4.35,15.0,41.5,128.0,6.7,3.91
00-0039003,Drew Sanders,LB,Arkansas; Alabama,2000-12-31,2023,2025,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.0,0,67,0,0,False,77.0,234.0,,,,,,
00-0027685,Emmanuel Sanders,WR,SMU,1987-03-17,2010,2021,12,169,78,202,9245,2,1,51,54,15,0,0,622,0,0,1,1,8,0.0,0,82,2,0,False,71.0,180.0,4.4,12.0,39.5,126.0,6.64,4.1
00-0014326,Eric Sanders,OT,Nevada,1958-10-22,1981,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,136,0,0,False,78.0,255.0,,,,,,
SAN318078,Gene Sanders,G,Texas A&M; Washington,1956-11-10,1979,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,217,0,0,False,75.0,273.0,,,,,,
00-0014328,Frank Sanders,WR,Auburn,1973-02-17,1995,2003,5,66,0,2,2891,0,0,11,11,0,0,0,0,0,0,0,0,0,0.0,0,47,0,0,False,74.0,207.0,,,,,,
00-0039356,Ja'Tavion Sanders,TE,Texas,2003-03-27,2024,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,101,0,0,False,76.0,252.0,,,,,,
00-0023567,James Sanders,DB,Fresno State,1983-11-11,2005,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,133,0,0,False,70.0,210.0,,,,,,
00-0034794,Jason Sanders,K,New Mexico,1995-11-16,2018,2025,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,4,0.0,0,229,0,1,False,71.0,195.0,,,,,,
00-0037355,Braylon Sanders,WR,Mississippi,1999-01-21,2022,2025,1,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,73.0,194.0,4.48,,34.5,121.0,,
00-0019465,Lewis Sanders,DB,Maryland,1978-06-22,2000,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,95,0,0,False,73.0,210.0,4.5,10.0,37.0,116.0,,
00-0035243,Miles Sanders,RB,Penn State,1997-05-01,2019,2025,5,73,0,4140,1096,0,21,3,24,5,0,233,23,0,2,0,2,0,0.0,0,53,1,0,False,71.0,211.0,4.49,20.0,36.0,124.0,6.89,4.19
00-0037751,Myjai Sanders,LB,Cincinnati,1998-07-12,2022,2023,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3.0,0,100,0,0,False,77.0,248.0,4.67,,33.0,120.0,,4.37
00-0014333,Ricky Sanders,WR,Texas State-San Marcos,1962-08-30,1986,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,16,0,0,False,71.0,180.0,,,,,,
00-0040668,Shedeur Sanders,QB,Colorado; Jackson State University,2002-02-07,2025,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,144,0,0,False,74.0,212.0,,,,,,
00-0023991,Steve Sanders,WR,Bowling Green,1982-12-23,2006,2008,1,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,75.0,205.0,,,,,,
00-0040724,T.J. Sanders,DT,South Carolina,2003-07-30,2025,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,41,0,0,False,76.0,297.0,,,,,,
00-0014337,Thomas Sanders,RB,Texas A&M,1962-01-04,1985,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,250,0,0,False,71.0,203.0,,,,,,
00-0030550,Ace Sanders,WR,South Carolina,1991-11-11,2013,2014,2,21,21,4,539,1,0,1,2,0,0,0,0,0,0,0,0,1,0.0,0,101,0,0,False,67.0,178.0,4.58,7.0,32.0,117.0,6.81,4.37
00-0029286,Zebrie Sanders,OT,Florida State,1989-12-04,2012,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,144,0,0,False,78.0,320.0,5.33,28.0,27.0,100.0,8.15,4.99
00-0014339,Scott Sanderson,OT,Washington State,1974-07-25,1997,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,81,0,0,False,78.0,295.0,,,,,,
SAN565472,Bill Sandifer,DT,UCLA; Mira Costa College,1952-01-05,1974,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,10,0,0,False,78.0,278.0,,,,,,
00-0032900,Beau Sandland,TE,Montana State; Miami; Pierce College,1993-02-23,2016,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,252,0,0,False,76.0,255.0,4.74,23.0,35.0,124.0,7.1,4.33
00-0028072,Robert Sands,DB,West Virginia,1989-11-03,2011,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,134,0,0,False,76.0,215.0,4.53,12.0,35.0,124.0,7.03,4.06
00-0020414,Terdell Sands,DT,Tennessee-Chattanooga; Tennessee,1979-10-31,2001,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,243,0,0,False,79.0,335.0,,,,,,
00-0026952,Jamarca Sanford,S,Mississippi,1985-08-27,2009,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,231,0,0,False,70.0,200.0,4.43,29.0,33.5,116.0,7.02,4.2
SAN706840,Lucius Sanford,LB,Georgia Tech,1956-02-14,1978,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,89,0,0,False,74.0,216.0,,,,,,
SAN724511,Rick Sanford,DB,South Carolina,1957-01-09,1979,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,25,0,0,False,73.0,192.0,,,,,,
00-0040643,Jonas Sanker,SAF,Virginia,2002-11-23,2025,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,93,0,0,False,73.0,210.0,,,,,,
00-0031413,Bishop Sankey,RB,Washington,1992-09-15,2014,2017,2,27,0,762,272,0,3,1,4,0,0,0,0,0,0,0,0,0,0.0,0,54,0,0,False,70.0,213.0,4.49,26.0,35.5,126.0,6.75,4.0
00-0026336,Tom Santi,TE,Virginia,1985-11-22,2008,2010,2,6,0,0,171,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,196,0,0,False,75.0,250.0,4.8,14.0,36.0,121.0,7.08,4.27
00-0014350,O.J. Santiago,TE,Kent State,1974-03-04,1997,2003,3,25,0,0,396,0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0,70,0,0,False,79.0,265.0,,,,,,
00-0031203,Cairo Santos,K,Tulane,1991-11-12,2014,2025,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,68.0,175.0,4.76,,,,,
00-0025617,Dan Santucci,G,Notre Dame,1983-09-06,2007,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,230,0,0,False,76.0,304.0,5.13,23.0,29.0,102.0,7.47,4.74
00-0029632,Mohamed Sanu,WR,Rutgers,1989-08-22,2012,2021,10,130,233,226,4871,4,2,27,33,9,0,7,318,0,0,2,2,2,0.0,0,83,0,0,False,74.0,210.0,4.62,19.0,36.0,126.0,6.88,4.22
00-0019501,Sekou Sanyika,LB,California,1978-03-17,2000,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,215,0,0,False,75.0,246.0,4.75,,32.5,111.0,7.33,4.38
00-0028352,Dane Sanzenbacher,WR,Ohio State,1988-10-13,2011,2014,4,27,0,-5,449,0,0,3,3,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,71.0,184.0,4.56,,33.5,118.0,6.46,3.97
00-0021917,Lauvale Sape,DT,Utah,1980-08-29,2003,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,187,0,0,False,73.0,296.0,5.21,,31.5,111.0,7.73,4.72
00-0014354,Jesse Sapolu,C,Hawaii,1961-03-10,1983,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,289,0,0,False,76.0,278.0,,,,,,
00-0021845,Cecil Sapp,RB,Colorado State,1978-12-23,2003,2008,6,29,0,220,102,0,2,1,3,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,71.0,236.0,4.55,,,,,
00-0022150,Gerome Sapp,DB,Notre Dame,1981-02-08,2003,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,182,0,0,False,73.0,216.0,4.64,,36.5,112.0,7.13,4.3
00-0014357,Patrick Sapp,OLB,Clemson,1973-05-11,1996,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,50,0,0,False,76.0,258.0,,,,,,
00-0027734,Ricky Sapp,LB,Clemson,1986-11-14,2010,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,134,0,0,False,76.0,252.0,4.65,23.0,34.0,114.0,7.29,4.41
00-0014356,Bob Sapp,G,Washington,1973-09-22,1997,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,69,0,0,False,76.0,319.0,,,,,,
00-0014358,Warren Sapp,DT,Miami,1972-12-19,1995,2007,1,4,0,0,39,0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0,12,0,0,False,74.0,300.0,,,,,,
00-0036698,Mekhi Sargent,RB,Iowa,1997-10-08,2021,2022,1,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,999,0,0,False,68.0,208.0,4.62,,33.5,114.0,7.08,4.39
00-0014369,Don Sasa,DT,Washington State; Long Beach City College,1972-09-16,1995,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,93,0,0,False,75.0,303.0,,,,,,
00-0028136,Tyler Sash,DB,Iowa,1988-05-27,2011,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,198,0,0,False,72.0,215.0,4.62,11.0,33.0,108.0,6.9,4.27
00-0025447,Samson Satele,C,Hawaii,1984-11-29,2007,2014,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,60,0,0,False,75.0,300.0,5.24,25.0,33.0,101.0,7.47,4.29
00-0033576,Eric Saubert,TE,Drake,1994-05-09,2017,2025,6,32,0,0,292,0,0,2,2,0,0,0,0,0,0,0,0,12,0.0,0,174,0,0,False,77.0,248.0,,22.0,33.0,121.0,,
